geneID	SRR7652568	SRR7652563	healthy.AVG
Solyc02g072190.3.1	1.94	0.9	2.17
Solyc05g007950.3.1	4.69	3.02	3.82
Solyc04g076740.3.1	3.88	3.64	3.88
Solyc06g011540.3.1	3.37	2.44	3.67
Solyc07g007260.3.1	6.9	7.25	5.37
Solyc02g071265.1.1	1.18	1.26	0.45
Solyc01g010460.3.1	3.58	3.22	4.39
Solyc10g006410.3.1	4.75	4.55	4.69
Solyc11g066820.2.1	6.53	6.77	6.32
Solyc07g043490.1.1	8	7.92	7.54
Solyc10g080090.2.1	3.35	3.69	3.24
Solyc03g114940.3.1	6.15	6.1	4.47
Solyc10g086530.1.1	0.77	0.92	1.34
Solyc06g072770.3.1	2.04	1.64	1.16
Solyc10g024470.2.1	3.91	3.85	3.49
Solyc04g080940.3.1	1.7	2.72	3.09
Solyc06g050440.3.1	2.69	2.2	2.54
Solyc09g007290.3.1	4.56	4.31	4.16
Solyc11g007650.1.1	-0.12	0.66	-0.08
Solyc09g009940.3.1	7.75	7.42	7.86
Solyc03g111310.3.1	5.86	6.11	4.67
Solyc07g062620.3.1	4.7	4.75	4.99
Solyc03g115843.1.1	0.89	0.96	0.34
Solyc07g056240.3.1	4.23	4.29	4.84
Solyc12g044200.2.1	3.89	3.69	3.95
Solyc02g070050.3.1	4.64	4.84	5.25
Solyc05g043330.3.1	3.37	3.62	2.06
Solyc10g045620.2.1	5.95	6	6.34
Solyc10g086320.2.1	1.76	1.92	1.16
Solyc11g067080.2.1	3.83	4.44	3.94
Solyc05g012160.3.1	7.01	7.01	7.08
Solyc05g010140.3.1	4.27	4.43	4.59
Solyc03g115560.3.1	4.65	4.59	4.81
Solyc03g083590.3.1	1.45	1.62	0.99
Solyc03g116110.3.1	6.41	6.45	6.97
Solyc04g007990.1.1	3.54	3.81	2.72
Solyc12g089140.2.1	9.94	9.72	9.58
Solyc05g013960.3.1	5.19	5.46	5.73
Solyc07g005250.1.1	1.6	1.57	2.32
Solyc12g010400.2.1	3.99	3.8	3.12
Solyc06g074260.3.1	5.42	5	2.16
Solyc01g068000.3.1	4.27	4.32	4.12
Solyc06g066050.3.1	2.93	3.23	3.29
Solyc03g115150.3.1	5.46	5.45	5.36
Solyc12g044280.2.1	8.27	7.59	8.92
Solyc11g013060.1.1	1.71	1.7	1.52
Solyc02g092970.3.1	3.86	4.1	2.99
Solyc10g086480.2.1	3.77	4.22	3.9
Solyc03g114310.3.1	2.71	2.41	3.52
Solyc04g050050.3.1	3.93	3.58	4.35
Solyc01g080160.3.1	5.05	5.06	4.79
Solyc03g111650.3.1	4.34	4.27	3.85
Solyc01g102870.2.1	0.8	1.05	0.27
Solyc11g005010.2.1	3.77	3.74	3.97
Solyc02g092840.1.1	5.27	5.42	5.07
Solyc05g009030.3.1	6.84	6.92	7.25
Solyc07g064880.3.1	4.81	5.07	4.3
Solyc08g077250.3.1	3.26	3.65	3.39
Solyc07g047860.3.1	4.49	4.68	4.6
Solyc10g080660.2.1	6.17	6.1	5.76
Solyc06g048520.3.1	4.83	4.62	4.36
Solyc02g084560.3.1	2.5	2.67	2.1
Solyc03g006070.3.1	5.06	5.22	5.48
Solyc09g010850.3.1	5.4	5.34	5.42
Solyc07g005400.3.1	3.78	4.13	3.73
Solyc10g084860.1.1	0.32	0.24	1.26
Solyc01g005430.3.1	3.24	3.18	3.04
Solyc07g009320.3.1	3.3	3.62	3.98
Solyc01g007120.3.1	5.07	5.12	5.26
Solyc10g005620.3.1	4	4.14	3.53
Solyc02g086770.3.1	0.66	0.83	1.49
Solyc06g075590.3.1	6.44	6.35	6.24
Solyc02g089390.2.1	6.21	6.15	5.72
Solyc12g014560.2.1	2.84	3.03	3.06
Solyc04g049375.1.1	2.23	1.89	2.11
Solyc07g053810.3.1	1.44	0.61	1.49
Solyc08g007970.3.1	5.3	5.22	6.22
Solyc08g007180.3.1	4.81	4.87	5.37
Solyc05g050940.3.1	4.15	3.91	4.23
Solyc06g060710.3.1	0.33	1	1.47
Solyc06g071560.3.1	3.8	3.54	3.75
Solyc04g040170.3.1	2.59	2.89	3.42
Solyc03g098610.3.1	5.04	5.01	5.24
Solyc05g009150.3.1	6.29	6.1	6.22
Solyc04g081090.3.1	6.93	7.09	7.36
Solyc06g084480.3.1	5.45	5.11	6.14
Solyc06g051120.3.1	3.75	3.72	3.45
Solyc04g074700.3.1	1.98	1.66	3.37
Solyc12g039190.2.1	-0.01	0.24	1.24
Solyc10g007500.3.1	6.18	6.03	6
Solyc09g013070.3.1	2.69	2.44	2.53
Solyc11g065040.2.1	2.71	2.93	2.78
Solyc11g005900.2.1	3.39	3.42	3.74
Solyc08g006910.3.1	3.67	3.6	3.51
Solyc12g099030.2.1	5.79	5.92	6.35
Solyc06g008807.1.1	0.65	-0.84	1.22
Solyc05g056000.3.1	6.56	6.48	6.47
Solyc01g105890.3.1	1.37	2.8	-0.54
Solyc10g009000.3.1	2.49	2.86	2.43
Solyc09g056385.1.1	3.39	3.64	5.83
Solyc01g091030.3.1	3.49	3.75	3.24
Solyc06g009985.1.1	0.16	0.33	0.69
Solyc10g081110.2.1	3.08	3.33	2.95
Solyc09g007140.3.1	1.23	1.22	1.31
Solyc11g072260.2.1	4.73	5.05	5.27
Solyc04g039730.3.1	5.88	5.59	5.91
Solyc02g069290.3.1	7.3	7.27	7.22
Solyc09g090557.1.1	6.67	6.54	7.04
Solyc07g022910.3.1	5.28	5.03	4.76
Solyc12g094480.2.1	0.59	1.3	1.37
Solyc05g009350.3.1	3.59	3.3	2.63
Solyc06g068210.2.1	3.6	3.62	3.63
Solyc08g067280.1.1	1.97	2.16	2.14
Solyc02g032650.3.1	4.06	4.25	3.76
Solyc03g058920.3.1	6.06	6.24	6.18
Solyc10g055375.1.1	1.08	0.99	1.1
Solyc09g014480.2.1	4.33	4.36	3.93
Solyc05g009520.1.1	4.36	4.56	3.49
Solyc04g074750.3.1	4.67	4.05	5.41
Solyc03g115167.1.1	0.89	1.44	1.09
Solyc01g056480.2.1	1.06	1.26	1.39
Solyc08g007490.3.1	3.86	3.77	4.33
Solyc01g081290.3.1	0.99	0.86	0.63
Solyc11g013880.1.1	5.74	5.67	5.25
Solyc12g049590.2.1	4.63	4.54	4.81
Solyc12g099630.2.1	1.08	1.54	1.42
Solyc08g076050.3.1	2.98	3.25	2.04
Solyc12g020000.2.1	6.43	6.44	6.01
Solyc01g111460.3.1	1.34	0.52	0.7
Solyc11g013170.2.1	6.92	7.3	6.59
Solyc01g067080.3.1	1.97	2.25	1.77
Solyc11g073130.2.1	5.76	5.22	5.91
Solyc02g094170.3.1	4.08	4.26	4.67
Solyc04g050620.3.1	2.9	2.93	1.3
Solyc06g083790.3.1	6.63	6.79	7.12
Solyc06g074780.2.1	4.64	4.99	5.67
Solyc02g090680.3.1	2.81	2.89	2.81
Solyc01g080600.3.1	1.69	2.78	3.48
Solyc03g117660.3.1	3.59	3.48	2.66
Solyc06g050350.3.1	3.44	3.24	3
Solyc01g058450.3.1	4.98	5	4.82
Solyc07g009140.3.1	6.43	6.62	6.32
Solyc03g097350.3.1	6.58	6.59	6.64
Solyc09g014350.3.1	4.67	4.37	5.22
Solyc01g104970.3.1	5.88	5.99	6.09
Solyc12g036300.2.1	2.86	3.1	2.65
Solyc02g024065.1.1	0.83	2.31	2.59
Solyc08g082900.3.1	3.72	3.88	3.44
Solyc06g010250.3.1	0.9	0.89	0.21
Solyc07g009440.2.1	2.47	2.27	2.47
Solyc01g006820.2.1	4.37	4.63	5.28
Solyc02g094250.3.1	0.99	0.76	1.56
Solyc11g007900.2.1	6.47	6.63	6.98
Solyc02g087940.3.1	2.85	2.78	2.88
Solyc11g040390.2.1	6.51	6.57	6.53
Solyc06g008890.3.1	1.52	1.88	2.36
Solyc12g035405.1.1	2.96	2.5	2.32
Solyc09g009710.3.1	3.03	2.83	2.84
Solyc07g008320.3.1	7.85	7.84	7.86
Solyc11g013130.2.1	4.55	4.71	4.51
Solyc09g007540.3.1	7.65	7.67	7.22
Solyc08g083240.3.1	1.57	1.02	2.11
Solyc03g093440.3.1	2.61	2.6	2.13
Solyc06g074120.3.1	7.33	7.26	6.78
Solyc02g065300.1.1	7.1	7.11	7.19
Solyc06g082610.3.1	5.1	4.79	5.73
Solyc12g042073.1.1	4.45	4.63	3.43
Solyc07g048035.1.1	1.75	1.65	2.14
Solyc04g051190.3.1	7.08	6.91	7.05
Solyc12g009250.2.1	7.23	7.2	7.61
Solyc03g044620.3.1	5.46	5.4	5.41
Solyc03g044740.3.1	4.47	4.2	4.5
Solyc08g082710.3.1	3.03	3.45	3.44
Solyc06g083530.3.1	5.07	4.96	5.15
Solyc05g009880.3.1	2.31	2.71	2.73
Solyc10g076810.1.1	0.76	1.03	0.5
Solyc09g097780.3.1	12.33	12.34	12.27
Solyc04g078410.3.1	4.24	4.41	4.35
Solyc08g077700.3.1	6.15	6.29	6.74
Solyc11g073250.2.1	5.97	6.15	7.07
Solyc08g005270.3.1	7.63	7.52	7.31
Solyc03g113350.3.1	4.32	4.59	4.8
Solyc03g111600.3.1	1.31	1.39	0.98
Solyc05g012200.3.1	4.11	3.99	3.96
Solyc10g083220.2.1	1.73	1.15	2.06
Solyc01g110688.1.1	1.38	1	1.15
Solyc09g090720.3.1	4.71	4.99	5.13
Solyc05g012480.3.1	6.02	6.28	6.76
Solyc11g008790.2.1	1.35	0.91	0.81
Solyc01g105220.3.1	1.32	1.82	-0.15
Solyc08g081000.3.1	5.75	5.52	5.52
Solyc09g090515.1.1	3.78	3.62	3.63
Solyc08g074440.3.1	4.97	5.1	4.91
Solyc01g111100.3.1	1.95	1.32	2.15
Solyc01g091280.3.1	4.23	4.65	4.27
Solyc04g011460.2.1	6.24	6.12	6.4
Solyc12g099980.2.1	1.22	1.02	0.94
Solyc01g106190.3.1	2.61	2.73	2.36
Solyc05g016320.2.1	0.06	0.34	0.03
Solyc03g121720.3.1	6.96	6.79	7.65
Solyc11g012260.2.1	4.43	4.34	4.19
Solyc07g008760.3.1	3.92	4.24	3.93
Solyc02g079590.3.1	6.24	6.31	5.63
Solyc01g100040.3.1	6.36	6.26	4.94
Solyc10g085320.2.1	4.37	4.75	4.29
Solyc11g072190.2.1	7.95	8.11	7.97
Solyc07g009460.3.1	3.3	3.24	3.03
Solyc03g120660.3.1	0.74	1.67	1.16
Solyc08g067425.1.1	3.7	3.39	3.22
Solyc07g063230.3.1	4.79	4.89	4.93
Solyc05g013320.1.1	3.89	3.98	3.94
Solyc01g091260.3.1	4.59	4.54	3.71
Solyc03g094080.3.1	6.21	6.27	6.15
Solyc10g081030.2.1	6.45	6.68	6.68
Solyc02g084820.3.1	4.19	4.5	4.4
Solyc07g062750.3.1	1.73	1.52	2.55
Solyc02g094440.3.1	6.09	6.28	6.54
Solyc09g015930.3.1	5.88	5.68	5.97
Solyc10g079960.1.1	1.7	1.25	1.87
Solyc06g007170.3.1	2.16	2.38	5.12
Solyc05g014270.3.1	0.46	0.29	0.49
Solyc03g007410.3.1	0.32	-0.1	0.85
Solyc03g078210.3.1	1.56	1.45	1.93
Solyc11g062130.2.1	9.11	9.29	9.12
Solyc03g006590.3.1	0.27	0.24	0.47
Solyc09g010980.1.1	0.48	0.05	2.59
Solyc08g062210.3.1	4.98	5.06	4.52
Solyc12g009200.2.1	6.98	6.47	7.49
Solyc02g088940.3.1	6.52	6.15	5.92
Solyc01g090040.3.1	2.29	1.93	1.14
Solyc10g075150.2.1	6.67	6.37	4.63
Solyc10g008640.3.1	4.04	4.26	4.14
Solyc08g081300.3.1	4.14	4.22	3.56
Solyc01g005670.3.1	2.82	2.7	2.55
Solyc02g077315.1.1	0.9	1.93	0.88
Solyc02g086915.1.1	5.45	4.98	6.53
Solyc03g115650.3.1	6.67	6.58	5.83
Solyc03g026050.3.1	1.23	2.69	-2.69
Solyc03g071720.3.1	5.01	4.8	5.1
Solyc02g078590.1.1	2.13	1.93	3.1
Solyc07g065120.3.1	7.08	6.99	7.88
Solyc04g077930.3.1	2.48	2.62	1.96
Solyc01g090290.3.1	4.55	4.68	4.45
Solyc11g044480.2.1	6.43	6.31	6.14
Solyc01g007260.3.1	2.25	2.72	1.61
Solyc11g072480.2.1	3.44	3.5	4.37
Solyc02g068090.3.1	7.86	7.58	8.59
Solyc04g080850.3.1	8.26	8.29	8.39
Solyc05g023720.1.1	0.66	0.95	0.92
Solyc01g112220.3.1	3.02	2.87	3.05
Solyc01g110990.2.1	6	5.92	5.52
Solyc02g071780.3.1	4.42	4.28	4.54
Solyc11g066840.2.1	5.75	5.82	6.01
Solyc06g036310.3.1	5.9	5.78	5.26
Solyc12g094410.2.1	2.33	1.92	1.93
Solyc11g028180.1.1	3.09	3.09	2.27
Solyc06g065945.1.1	3.46	3.91	4.18
Solyc02g090580.3.1	4.26	4.19	4.48
Solyc12g007310.2.1	7.41	7.3	7.81
Solyc01g111660.3.1	5.64	4.99	8.16
Solyc04g080010.3.1	5.04	4.72	4.85
Solyc04g007520.3.1	4.29	4.43	3.8
Solyc11g069810.2.1	4.03	4.34	4.26
Solyc06g084440.3.1	4.93	5.25	5.03
Solyc07g017900.3.1	5.87	6.11	6.03
Solyc01g088020.3.1	7.46	7.48	7.65
Solyc04g074470.1.1	1.9	0.83	1.88
Solyc06g075010.3.1	6.67	7.46	5.52
Solyc04g011350.3.1	6.07	6.31	6.56
Solyc03g083900.3.1	2.96	3.07	3.27
Solyc04g056290.3.1	3.22	3.48	3.37
Solyc02g080990.2.1	6.29	5.95	6.59
Solyc03g112565.1.1	2.48	2.71	2.2
Solyc05g005170.3.1	3.73	2.11	4.01
Solyc09g091010.3.1	4.57	4.36	4.65
Solyc08g067840.3.1	4.82	4.6	5.97
Solyc08g082020.3.1	5.65	5.76	5.46
Solyc01g097160.3.1	5.35	5.06	5.53
Solyc08g063080.3.1	7.57	7.49	7.02
Solyc12g087810.2.1	3.53	3.17	3.09
Solyc01g100050.3.1	7.68	7.68	7.49
Solyc11g017270.2.1	6.33	6.18	5.81
Solyc12g005870.2.1	4.29	4.39	4.02
Solyc06g062670.3.1	5.25	5.29	4.54
Solyc06g059750.3.1	6.15	6.08	5.7
Solyc06g072660.3.1	2.96	3.67	4.62
Solyc03g006400.3.1	3.56	3.84	3.65
Solyc10g081540.2.1	2.78	3.02	2.66
Solyc08g068750.2.1	0.19	1.17	0.1
Solyc05g053250.3.1	3.67	4.15	3.62
Solyc10g005925.1.1	4.03	4.33	4.32
Solyc05g052910.3.1	2.9	3.09	2.78
Solyc09g007880.1.1	0.81	0.49	0.54
Solyc08g008305.1.1	1.07	1.27	3.5
Solyc03g083250.3.1	6.24	6.41	6.07
Solyc12g035670.2.1	5.62	5.52	5.06
Solyc01g087060.3.1	0.88	0.44	0.55
Solyc09g090510.3.1	6.04	5.84	5.95
Solyc01g097910.2.1	6.69	6.34	6.8
Solyc12g021340.2.1	6.24	6.08	6.7
Solyc11g006410.2.1	5.07	5.05	4.58
Solyc08g023470.3.1	4.83	4.8	4.94
Solyc03g006990.1.1	-0.06	0.24	-0.17
Solyc04g011560.3.1	4.86	4.59	4.46
Solyc01g104430.2.1	2.2	1.73	2.18
Solyc08g066700.3.1	2.4	2.39	2.65
Solyc01g080040.3.1	2.37	2.61	2.81
Solyc07g042570.3.1	4.53	4.8	5.15
Solyc02g079000.3.1	5.27	5.47	5.93
Solyc01g105160.3.1	4.87	4.89	4.86
Solyc10g081160.2.1	4.44	4.62	5.05
Solyc04g054190.3.1	7.93	7.74	8.55
Solyc05g051400.3.1	4.48	4.54	4.17
Solyc04g079920.3.1	4.77	4.8	4.82
Solyc02g085160.1.1	2.17	2.21	1.82
Solyc03g078515.1.1	0.1	0.29	-0.65
Solyc08g067040.3.1	5.32	5.38	5.44
Solyc04g076030.2.1	7.68	7.64	7.14
Solyc10g080480.2.1	4.16	4.1	4.45
Solyc01g087880.3.1	1.93	1.74	2.62
Solyc04g024430.3.1	4.4	4.02	4.02
Solyc06g083430.1.1	2.62	2.73	2.81
Solyc05g014500.2.1	2.17	1.61	2.17
Solyc02g021700.3.1	4.16	4.16	3.89
Solyc03g119080.3.1	7.83	7.96	9.21
Solyc08g007580.3.1	1.74	1.96	2.39
Solyc04g016590.3.1	0.43	0.4	0.36
Solyc05g048830.3.1	1.27	1.08	1.51
Solyc06g084210.3.1	6.69	6.72	6.91
Solyc01g109810.2.1	2.36	2.75	0.31
Solyc08g080200.3.1	6.31	6.5	6.31
Solyc05g044615.1.1	5.73	5.63	5.33
Solyc03g111793.1.1	6.61	6.35	6.07
Solyc12g062800.1.1	0.14	-0.56	1.06
Solyc04g076260.2.1	0.9	1.36	1.88
Solyc09g075040.3.1	1.39	1.89	1.43
Solyc07g066470.3.1	7.09	6.96	8.14
Solyc01g099910.3.1	3.28	3.48	4.8
Solyc01g103290.3.1	1.08	1.12	1.14
Solyc05g008820.3.1	0.06	0.61	1.25
Solyc07g039380.3.1	3.44	3.06	3.7
Solyc10g084160.2.1	4.19	4.25	3.92
Solyc02g093820.3.1	4.64	4.93	4.55
Solyc04g076120.3.1	1.03	0.96	0.66
Solyc01g067930.3.1	5.49	5.65	5.52
Solyc11g068650.2.1	4.86	4.71	4.81
Solyc06g066570.3.1	5.26	5.07	4.67
Solyc10g085790.2.1	5.49	5.59	5.6
Solyc06g076480.3.1	5.71	5.55	6.04
Solyc02g061790.3.1	2.41	2.69	2.67
Solyc02g031920.3.1	2.9	1.94	0.83
Solyc07g048080.3.1	6.69	6.63	7.01
Solyc08g045640.3.1	3.72	3.75	3.75
Solyc07g062650.3.1	8.32	8.46	9.07
Solyc06g054090.1.1	3.13	2.78	2.87
Solyc08g067310.1.1	2.74	3.5	4.08
Solyc08g015870.3.1	7.08	6.88	6.32
Solyc04g081970.3.1	8.35	8.29	8.69
Solyc06g048940.3.1	5.52	5.53	5.5
Solyc04g008690.3.1	4.47	4.39	4.6
Solyc12g096040.2.1	3.89	3.86	3.96
Solyc02g069560.3.1	0.99	1.02	1.52
Solyc04g015760.3.1	2.67	2.81	2.34
Solyc12g055800.2.1	8	8.17	8.11
Solyc07g062605.1.1	4.79	4.49	4.79
Solyc11g008670.2.1	3.72	3.98	4.1
Solyc01g097810.3.1	8.61	8.53	8.23
Solyc06g065390.3.1	6.84	6.51	7.67
Solyc09g018960.3.1	2.61	2.67	2.72
Solyc08g082320.3.1	4.68	4.58	4.58
Solyc02g088425.1.1	0.67	0.73	0.6
Solyc01g103360.3.1	-1.39	0.25	0.38
Solyc05g005260.2.1	5.37	4.86	5.16
Solyc02g061840.3.1	5.37	5.26	5.13
Solyc02g062910.2.1	2.29	2.43	2.46
Solyc09g059600.3.1	3.47	3.79	3.4
Solyc04g015330.3.1	4.55	4.74	4.49
Solyc11g066100.2.1	3.25	3.25	1.34
Solyc05g010240.3.1	5.53	5.22	5.86
Solyc03g119780.3.1	6.48	6.31	6.13
Solyc08g029200.3.1	4.36	4.37	4.18
Solyc06g075390.3.1	4.95	5	4.07
Solyc10g080970.2.1	5.46	5.98	5.5
Solyc11g071300.2.1	0.83	1.43	1.96
Solyc05g050720.3.1	3.99	4.07	3.91
Solyc02g088240.3.1	0.66	-0.86	0.68
Solyc09g065620.3.1	4.55	6.99	3.03
Solyc01g096240.3.1	8.2	7.72	8.45
Solyc11g071820.2.1	4.07	4.08	4.65
Solyc07g006180.3.1	5.73	5.89	5.76
Solyc08g066560.3.1	4.9	4.85	4.57
Solyc03g121290.3.1	4.61	4.45	4.36
Solyc09g008010.3.1	5.51	5.44	4.97
Solyc06g073470.3.1	5.53	5.61	5.87
Solyc09g031900.3.1	0.65	0.87	1.02
Solyc04g080790.3.1	5.75	5.72	5.11
Solyc10g050735.1.1	2.98	2.52	2.54
Solyc07g055940.2.1	2.86	2.6	1.98
Solyc01g096110.3.1	5.23	5.17	5.35
Solyc09g007210.3.1	4.23	4.35	4.23
Solyc01g079620.3.1	1.86	2.32	1.04
Solyc08g076540.3.1	6.76	6.78	6.57
Solyc02g065070.3.1	5.47	5.34	5.48
Solyc06g053500.3.1	3.5	3.62	3.98
Solyc11g007680.2.1	5.47	5.46	6
Solyc12g008630.2.1	7.24	7.32	7.71
Solyc04g081400.3.1	3.23	3.62	4.04
Solyc11g045480.2.1	3.71	3.65	3.49
Solyc10g080395.1.1	2.3	2.39	2.43
Solyc04g007730.3.1	6.24	6.09	4.88
Solyc10g044510.2.1	10.99	10.57	11.52
Solyc02g062180.3.1	3.02	3.08	2.98
Solyc06g072780.2.1	2.62	2.53	2.7
Solyc01g007930.3.1	4.22	4.03	3.09
Solyc02g071330.3.1	4.07	4.03	4.18
Solyc08g063050.3.1	6.03	5.92	5.77
Solyc02g082470.3.1	6.44	6.45	6.08
Solyc10g054560.2.1	6.16	6.3	7
Solyc03g093560.1.1	4.09	2.87	3.05
Solyc09g009840.1.1	4.25	4.43	4.52
Solyc01g107880.3.1	7.54	7.48	7.41
Solyc01g103000.2.1	2.02	1.56	2.65
Solyc04g081955.1.1	1.23	1.26	1.06
Solyc10g086410.3.1	6.61	6.38	6.39
Solyc05g013460.3.1	4.72	4.91	4.54
Solyc03g117100.3.1	0.42	-0.47	0.9
Solyc05g010150.3.1	3.31	3.59	3.49
Solyc02g069420.3.1	1.41	0.83	0.57
Solyc02g087460.1.1	4.84	4.84	4.42
Solyc05g050970.3.1	7.05	7.26	7.19
Solyc03g006100.3.1	5.19	4.99	5.12
Solyc04g081430.3.1	3.4	3.37	3.26
Solyc02g089615.1.1	4.87	4.91	4.23
Solyc11g067240.2.1	6.87	6.91	6.85
Solyc05g055650.3.1	2.23	2.19	1.69
Solyc06g005890.3.1	4.24	4.83	3.71
Solyc12g006250.2.1	1.3	1.67	1.58
Solyc03g121420.3.1	4.91	5.19	5.34
Solyc02g072500.3.1	1.8	1.65	1.61
Solyc10g081190.2.1	8.99	9.18	8.31
Solyc05g006430.2.1	-1	0.08	0.57
Solyc02g081230.3.1	1.03	0.59	1.02
Solyc03g078640.1.1	5.29	5.15	6
Solyc01g081250.3.1	2.35	2.05	1.61
Solyc06g072230.1.1	3.23	4.11	3.66
Solyc08g078150.1.1	3.74	3.96	3.8
Solyc10g081300.1.1	4.74	4.45	3.9
Solyc03g026130.3.1	3.97	3.67	3
Solyc09g010280.3.1	7.89	7.72	7.85
Solyc12g010020.2.1	8.27	10.07	4.44
Solyc02g072100.3.1	2.47	2.29	2.53
Solyc12g038843.1.1	-0.37	0.28	1.56
Solyc09g061270.3.1	3.16	3.33	3.14
Solyc02g062690.3.1	3.13	3.63	3.39
Solyc02g083220.2.1	4.91	4.74	4.54
Solyc03g114040.3.1	1.1	0.72	0.85
Solyc12g015650.2.1	2.53	2.53	2.19
Solyc12g088910.2.1	2.85	2.75	3.58
Solyc09g064610.3.1	3.41	3.51	3.46
Solyc12g009140.2.1	6.68	6.96	6.84
Solyc08g075000.3.1	1.09	1.13	0.4
Solyc10g079160.1.1	1.42	1.14	0.2
Solyc09g072980.2.1	4.55	4.62	4.56
Solyc01g080930.3.1	6.11	6.08	5.93
Solyc12g094630.2.1	7.21	7.03	6.95
Solyc05g008637.1.1	2.31	2.64	2.48
Solyc06g075510.3.1	4.7	4.64	5.16
Solyc12g009230.2.1	2.46	2.58	2.57
Solyc01g100140.3.1	2.91	2.9	2.9
Solyc12g056090.2.1	2.32	2.35	2.2
Solyc08g023545.1.1	4.17	3.91	3.6
Solyc08g074970.1.1	0.27	2.46	1.47
Solyc07g066660.3.1	4.23	4.28	4.07
Solyc07g007780.3.1	6.04	6.09	5.85
Solyc04g026110.3.1	0.55	-0.1	1.3
Solyc09g061890.3.1	3.15	2.26	2.61
Solyc11g068910.2.1	1.31	1.56	1.62
Solyc03g116140.3.1	4.43	4.7	4.51
Solyc11g012770.2.1	6.68	6.75	6.31
Solyc06g074320.3.1	1.62	1.3	0.95
Solyc09g061450.1.1	1.8	1.85	1.44
Solyc07g008000.3.1	4.61	4.62	4.44
Solyc08g061130.3.1	0.62	0.99	1.79
Solyc03g033950.3.1	5.86	5.74	5.82
Solyc04g081460.2.1	3.68	3.69	2.86
Solyc02g083450.3.1	3.46	3.39	3.1
Solyc01g044307.1.1	4.64	5.06	4.31
Solyc01g086640.2.1	2.88	2.61	4.04
Solyc07g005280.3.1	0.23	-0.31	0.59
Solyc01g105270.3.1	3.14	3.54	2.85
Solyc01g101130.3.1	4.03	4.14	3.83
Solyc12g011370.2.1	4.02	4.52	3.14
Solyc01g058470.1.1	2.38	2.18	1.88
Solyc09g015000.3.1	1.15	1.55	0.93
Solyc12g042080.2.1	6.34	6.53	6.62
Solyc10g085220.2.1	2.09	2.17	3.15
Solyc09g065990.3.1	3.29	3.6	3.21
Solyc04g077140.3.1	3.43	3.47	5.13
Solyc08g081770.3.1	5.83	5.47	6.48
Solyc01g090180.3.1	5.39	5.9	3.73
Solyc07g006320.3.1	-0.06	-0.39	0.57
Solyc09g090760.3.1	3.77	3.65	4.08
Solyc06g073460.3.1	5.92	6.05	5.75
Solyc09g065155.1.1	5.8	5.5	5.55
Solyc04g072450.3.1	6.36	6.22	5.54
Solyc11g062260.2.1	2.51	2.72	3.04
Solyc01g009565.1.1	3.3	3.14	3.01
Solyc01g103720.3.1	7.49	7.5	8.05
Solyc08g076960.1.1	2.03	1.89	3.67
Solyc12g038600.2.1	3.07	2.9	3.18
Solyc09g082505.1.1	2.61	3.14	3.61
Solyc02g021640.3.1	5.12	5.44	5.32
Solyc05g045650.3.1	5.7	5.53	5.4
Solyc03g117510.3.1	2.44	2.82	3.2
Solyc01g088450.2.1	0.83	0.97	1.49
Solyc01g106010.3.1	6.06	5.79	5.88
Solyc05g051900.3.1	4.38	3.75	4.6
Solyc06g065590.3.1	6.38	6.59	6.91
Solyc04g081650.3.1	0.97	0.99	0.65
Solyc06g073550.3.1	5.72	5.91	5.81
Solyc02g085650.3.1	1.25	0.93	1.03
Solyc01g008130.3.1	1.08	1.74	1.75
Solyc01g067560.3.1	4.59	4.74	4.58
Solyc02g084930.3.1	3.51	3.64	2.3
Solyc01g107800.3.1	3.51	4.09	2.68
Solyc02g085040.3.1	5.35	5.62	5.5
Solyc02g069580.3.1	6.07	5.92	5.81
Solyc06g083230.3.1	4.49	4.06	5.31
Solyc10g006020.3.1	3.66	3.93	3.93
Solyc12g017910.2.1	6.91	6.89	6.77
Solyc09g007340.3.1	1.56	1.36	0.91
Solyc02g078260.3.1	7.29	7.25	6.97
Solyc05g055630.3.1	2.72	2.92	3.07
Solyc11g006580.2.1	4.07	4.03	4.82
Solyc03g119530.3.1	2.08	1.54	1.51
Solyc02g093400.2.1	0.8	-0.17	1.46
Solyc03g082560.3.1	5.88	5.57	5.86
Solyc03g093680.3.1	5.09	5.22	5.14
Solyc01g014320.3.1	2.97	3.77	4.15
Solyc05g008750.3.1	2.99	2.62	2.71
Solyc07g064600.3.1	10.43	11.92	7.29
Solyc01g065500.3.1	2.52	2.4	2.28
Solyc09g005120.3.1	3.88	3.99	3.27
Solyc04g081200.3.1	4.44	4.85	4.72
Solyc01g079330.3.1	5.24	5.51	5.17
Solyc01g100850.3.1	3.86	3.97	4.39
Solyc05g056595.1.1	5.08	4.75	4.55
Solyc04g072160.3.1	3.06	2.84	2.77
Solyc01g093960.3.1	0.6	-0.31	0.38
Solyc07g006810.3.1	4.48	4.53	4.33
Solyc04g077430.3.1	3.8	3.76	3.67
Solyc11g066890.1.1	4.61	5.29	5.08
Solyc01g066740.3.1	4.83	5.38	5.27
Solyc09g089940.1.1	4.46	4.72	4.01
Solyc04g016420.3.1	2.46	2.79	-0.27
Solyc03g111590.3.1	6.54	6.56	6.29
Solyc09g064780.3.1	4.27	4.26	4.27
Solyc04g025300.3.1	6.1	6.06	5.66
Solyc02g072460.1.1	0.66	1.52	1.89
